10,1959,白組,8,伊藤 久男,サロマ湖の歌
10,1959,白組,1,和田弘とマヒナスターズ,夜霧のエアー・ターミナル
10,1959,白組,2,青木 光一,出港前夜
10,1959,白組,1,山田 真二,娘が口笛吹く時は
10,1959,白組,9,林伊佐緒,恋の幌馬車
10,1959,白組,1,水原 弘,黒い花びら
10,1959,白組,3,フランク永井,俺は淋しいんだ
10,1959,白組,4,三橋 美智也,古城
10,1959,白組,2,フランキー堺,もぐら祭り
10,1959,白組,5,芦野 宏,チャオチャオ・バンビーナ
10,1959,白組,2,神戸 一郎,青春遊覧飛行
10,1959,白組,7,笈田 敏夫,プリテンド
10,1959,白組,4,三浦 洸一,踊子
10,1959,白組,6,灰田 勝彦,僕は野球の選手
10,1959,白組,2,ダーク・ダックス,雪山讃歌
10,1959,白組,4,藤島 桓夫,村の駐在所
10,1959,白組,5,高 英男,ギターとタンブリン
10,1959,白組,1,森繁 久彌,カチューシャ
10,1959,白組,2,三波 春夫,沓掛時次郎
10,1959,白組,5,春日 八郎,東京の蟻
11,1960,赤組,6,荒井 恵子,青い月夜の散歩道
11,1960,赤組,4,宝 とも子,カチート
11,1960,赤組,1,花村 菊江,潮来花嫁さん
11,1960,赤組,5,中原 美紗緒,ロマンティカ
11,1960,赤組,3,藤本 二三代,東京の空の下で
11,1960,赤組,3,朝丘 雪路,ドンバン節
11,1960,赤組,5,織井 茂子,母の春雷
11,1960,赤組,1,松尾 和子,誰よりも君を愛す
11,1960,赤組,10,松島 詩子,喫茶店の片隅で
11,1960,赤組,3,水谷 良重,イッツ・ナウ・オァ・ネバー
11,1960,赤組,2,ザ・ピーナッツ,悲しき十六才
11,1960,赤組,6,越路 吹雪,うちへ帰るのがこわい
11,1960,赤組,1,森山 加代子,月影のキューバ
11,1960,赤組,5,美空 ひばり,哀愁波止場
11,1960,赤組,8,江利 チエミ,ソーラン節
11,1960,赤組,4,松山 恵子,アンコ悲しや
11,1960,赤組,4,藤沢 嵐子,ジーラ・ジーラ
11,1960,赤組,5,大津 美子,東京ドライブ
11,1960,赤組,7,淡谷 のり子,忘れられないブルース
11,1960,赤組,2,有明 ユリ,或る恋の物語
11,1960,赤組,1,小割 まさ江,或る恋の物語
11,1960,赤組,2,沢 たまき,或る恋の物語
11,1960,赤組,1,高美 アリサ,或る恋の物語
